Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDR09,OUT046,2990.7070200000007
FDB23,OUT035,4042.3048299999996
FDO08,OUT045,2540.1268700000005
FDQ23,OUT049,2051.36309
FDW04,OUT013,1574.58371
DRK13,OUT010,303.63809
NCL17,OUT027,3495.68303
FDY21,OUT035,3207.1918900000005
FDJ38,OUT027,3550.51166
FDA37,OUT019,304.47033999999996
FDV43,OUT013,1213.15418
FDL36,OUT046,1777.3863900000003
FDD53,OUT045,888.5100999999999
FDZ19,OUT010,312.79283999999996
FDV21,OUT045,2044.8715399999994
NCL54,OUT018,2042.8075599999997
DRI47,OUT027,3194.07563
DRG03,OUT049,2537.9297299999994
FDG21,OUT013,3035.7816799999996
FDW03,OUT018,2260.7239
NCI55,OUT046,2038.6463099999996
DRC36,OUT019,505.07588
FDH22,OUT017,2060.6510000000003
FDV20,OUT045,2291.18425
NCU41,OUT027,4610.09907
FDN46,OUT027,2479.53907
FDK50,OUT045,2472.0155299999997
NCA05,OUT027,4026.6252400000003
DRH01,OUT018,2313.4552599999997
FDT08,OUT018,2051.5961199999992
FDM08,OUT018,2434.59757
FDZ07,OUT035,1747.7582900000002
FDS22,OUT017,1275.4397700000002
FDV35,OUT027,3987.57607
FDI28,OUT010,301.0081799999999
FDW58,OUT027,2923.59438
FDT52,OUT045,3335.0587800000003
FDY34,OUT046,2450.07742
FDR10,OUT046,2456.5023900000006
FDK57,OUT017,1620.5571999999997
FDR02,OUT027,4106.85414
FDX49,OUT046,2332.4638499999996
FDQ20,OUT046,1901.1253199999999
DRK23,OUT045,3047.6995
NCW06,OUT046,2549.94742
FDR31,OUT017,2414.35725
NCE43,OUT013,2854.98369
DRO59,OUT027,2428.30576
FDN09,OUT049,3576.8440499999997
FDR11,OUT046,2892.60139
FDO57,OUT013,2537.19735
NCX18,OUT017,3355.8983200000002
FDB05,OUT018,2855.11685
FDQ08,OUT018,1216.01712
NCG43,OUT035,2549.11517
FDJ56,OUT013,1517.52465
FDA13,OUT010,204.06770000000003
FDO56,OUT017,2130.6598700000004
FDB37,OUT018,2321.27841
FDZ02,OUT018,1991.8405699999996
FDQ24,OUT046,2163.4172300000005
FDM16,OUT013,1652.71534
FDU35,OUT049,2294.7129899999995
FDT35,OUT035,2944.73353
NCX30,OUT049,3584.467459999999
FDG04,OUT017,3118.07456
FDI12,OUT035,1630.37775
FDE35,OUT035,1280.63301
NCP14,OUT027,3205.99345
NCY53,OUT045,1859.6459799999998
FDP49,OUT017,1763.6376199999995
FDQ04,OUT017,1369.0845399999998
FDM39,OUT035,3192.11152
FDO58,OUT019,365.25788
FDC56,OUT017,2143.90929
NCQ54,OUT046,2450.94296
FDV10,OUT027,1979.0572100000002
NCK17,OUT046,1849.69227
NCF55,OUT027,1817.43426
FDV33,OUT013,3181.22569
NCH29,OUT019,353.5398
FDA37,OUT027,3273.43899
FDH46,OUT018,1547.0528799999997
FDS25,OUT035,2721.1246
FDH04,OUT027,3310.19115
FDX52,OUT046,2718.06192
NCD42,OUT017,999.0661899999999
FDW47,OUT017,2069.47285
FDL25,OUT027,3116.8761199999994
NCJ06,OUT010,362.861
FDY09,OUT013,3312.05539
FDS40,OUT046,1427.54178
FDH41,OUT017,3475.8754799999997
FDG38,OUT035,2412.79262
FDU03,OUT027,3831.8121600000004
FDV20,OUT046,2393.95048
DRB13,OUT045,1986.71391
NCQ30,OUT013,2343.6825799999997
NCH06,OUT013,3712.1679000000004
FDU50,OUT018,1991.8405699999998
NCO42,OUT019,314.82353
FDW09,OUT018,1483.7685900000001
FDH04,OUT013,1642.1956999999998
FDC21,OUT045,1809.1117600000005
FDL21,OUT049,1441.65674
FDM46,OUT010,423.24906
FDT22,OUT019,338.6924600000001
FDB28,OUT035,3174.1349199999995
FDI12,OUT018,1975.72821
FDA28,OUT045,2569.18904
FDF59,OUT013,2297.6092200000003
FDM45,OUT027,3084.0854699999995
FDQ56,OUT017,1785.7088899999999
FDR46,OUT049,2470.7838
FDT01,OUT013,2054.9584099999997
FDD16,OUT027,2567.45796
NCU30,OUT010,339.62458000000004
FDM40,OUT010,363.59337999999997
FDI56,OUT035,2137.9836699999996
NCS30,OUT013,2586.3666799999996
FDU08,OUT017,1151.3679399999999
FDX51,OUT027,3859.5094400000007
FDA43,OUT045,2872.5941000000003
FDX59,OUT010,240.48696
FDC37,OUT018,1524.74858
FDP58,OUT013,3118.6404899999998
NCY42,OUT035,2442.5205900000005
FDF21,OUT018,2138.84921
FDU10,OUT027,1979.0572100000002
DRL47,OUT018,1990.7752900000003
FDA58,OUT018,2787.3717
FDJ22,OUT049,2821.0611799999997
FDK50,OUT046,2657.5407000000005
FDO38,OUT035,1732.77779
DRF60,OUT035,2340.68648
NCZ42,OUT019,427.2105700000001
FDD35,OUT049,2294.24693
FDL25,OUT045,1997.6663200000003
FDJ16,OUT013,1815.10396
DRK59,OUT049,2324.6407
FDI50,OUT046,2532.3702999999996
NCB19,OUT045,1542.3589900000002
DRI37,OUT035,1895.8987900000004
FDA14,OUT027,4376.6363
FDC08,OUT018,2364.5887
FDS45,OUT046,2123.3693599999997
FDI21,OUT049,1454.87287
DRJ47,OUT035,2515.6587200000004
DRE37,OUT027,3308.26033
FDT55,OUT018,1828.88602
NCG42,OUT027,3131.3572700000004
FDA31,OUT049,1821.8618299999998
NCW42,OUT046,2749.35452
FDF50,OUT017,2515.65872
FDK56,OUT049,2116.1454300000005
FDX10,OUT035,1605.5101200000001
NCK07,OUT027,3448.01175
FDZ49,OUT017,3021.5668499999997
FDR33,OUT013,2652.08114
FDO44,OUT018,1408.69964
FDA20,OUT046,2733.87467
NCL30,OUT045,2246.64223
FDI05,OUT019,271.71297999999996
FDQ12,OUT018,1922.5307900000003
FDH47,OUT017,2096.2712999999994
FDH34,OUT018,2509.0672999999997
FDF29,OUT046,2207.29345
FDG40,OUT018,2015.67621
NCE18,OUT017,4290.91455
FDP21,OUT010,316.85422000000005
FDY50,OUT013,2466.1564900000003
FDB36,OUT049,2168.94337
NCZ29,OUT049,2412.6594600000003
FDU20,OUT018,1404.4385200000002
FDO56,OUT013,2475.87717
FDW31,OUT049,3901.08865
DRH59,OUT013,2219.47759
NCB30,OUT017,3426.27338
FDK43,OUT027,3564.89294
FDW43,OUT045,3873.7575599999996
NCL19,OUT017,2032.4210799999996
FDJ27,OUT046,1917.07123
FDC45,OUT046,2719.75971
FDY40,OUT035,1916.77162
NCM41,OUT035,2031.85515
NCK18,OUT019,330.2368000000001
FDP37,OUT049,2353.56971
FDA27,OUT027,4816.7301
NCX30,OUT035,3353.16854
FDR09,OUT017,3690.4628199999997
FDG08,OUT027,4796.556359999999
NCU30,OUT013,2676.8821900000003
FDB16,OUT017,1307.9641000000001
FDM16,OUT017,1207.4283
FDC48,OUT013,1936.3794299999997
NCF18,OUT046,2711.1376
FDU46,OUT018,1072.5372200000002
FDH41,OUT018,2855.11685
NCN42,OUT010,368.98636000000005
FDU49,OUT046,2132.5574000000006
FDB20,OUT027,2472.2485600000005
FDG50,OUT019,388.86049
FDW20,OUT045,1989.5102699999995
NCO55,OUT049,2348.54292
FDX48,OUT046,2590.06187
FDU48,OUT046,2091.91031
FDR48,OUT019,261.82585
FDK27,OUT013,2139.6814600000002
FDT35,OUT013,2306.5642299999995
FDN12,OUT049,1925.8930800000003
NCE31,OUT019,305.23601
FDL21,OUT017,1158.3921300000004
FDV56,OUT017,1766.3341100000002
FDR16,OUT017,3216.61296
NCP41,OUT049,1972.0663100000002
FDJ27,OUT013,2168.94337
FDA07,OUT017,2233.25965
FDK55,OUT049,1566.69398
FDM33,OUT049,3049.06439
FDY46,OUT046,2541.6915
FDD36,OUT046,1848.4938300000001
FDB12,OUT027,3597.9499100000003
FDF28,OUT019,287.99179000000004
NCE07,OUT019,332.13433
FDW50,OUT027,4376.6363
NCW18,OUT017,3531.835969999999
NCJ17,OUT019,379.1730999999999
DRZ24,OUT010,306.46774
FDS07,OUT035,2213.61855
NCW05,OUT010,311.59440000000006
FDZ22,OUT018,1910.74613
FDK02,OUT046,1877.3895500000006
FDZ45,OUT027,4938.10544
FDL25,OUT046,1541.26042
FDS08,OUT045,2409.996260000001
NCZ42,OUT027,5364.08428
FDX57,OUT035,1794.5640300000002
FDF21,OUT046,2552.71049
FDJ56,OUT018,1408.23358
FDX10,OUT013,1883.8145200000004
DRG48,OUT035,2263.98632
DRN37,OUT046,1899.7271400000002
NCY41,OUT018,1120.1752099999999
FDN28,OUT045,1174.83739
FDE34,OUT045,2879.585
FDR10,OUT045,2564.3952799999997
FDC32,OUT017,1762.47247
DRG13,OUT046,1475.9787300000003
FDP59,OUT049,2308.6615
NCT53,OUT010,450.3804099999999
FDL57,OUT027,4747.78651
FDN32,OUT010,312.29348999999996
FDK09,OUT018,2567.49125
FDA52,OUT010,343.05345
FDC57,OUT049,3155.0597500000003
FDI09,OUT035,4161.649480000001
NCB07,OUT046,2813.70409
FDP26,OUT035,2474.21267
FDP40,OUT027,3310.19115
FDL15,OUT013,2608.63769
FDV07,OUT046,2159.62217
FDS03,OUT017,1811.4753500000002
FDE50,OUT049,2661.4023399999996
FDQ15,OUT017,1832.4480499999997
FDQ33,OUT010,447.51746999999995
FDT22,OUT013,2509.4667799999997
DRO35,OUT035,2078.42786
FDJ41,OUT049,4060.54775
FDQ27,OUT035,2967.6037600000004
FDC26,OUT017,1571.1548400000001
NCF43,OUT027,3252.03352
NCR50,OUT035,2598.98359
FDE39,OUT018,2411.12812
FDN49,OUT027,2246.4092000000005
DRG11,OUT035,2196.0414299999998
NCA18,OUT049,2702.98155
FDM36,OUT018,2302.93562
FDW32,OUT017,1180.3302399999998
NCQ18,OUT010,358.93278
FDX14,OUT027,4106.85414
FDD46,OUT017,1802.1874400000002
FDI34,OUT019,327.64018
NCJ17,OUT035,1996.9006499999996
FDB52,OUT035,3276.50167
FDV55,OUT018,2058.91992
FDC57,OUT046,2676.24968
FDB29,OUT046,2138.11683
NCO43,OUT035,1807.2475200000001
FDG44,OUT045,1140.2823700000001
FDJ34,OUT045,1997.00052
FDH40,OUT049,1909.1149200000004
NCD07,OUT027,2780.11448
FDB41,OUT017,954.82378
FDH47,OUT018,1447.4159100000002
DRK37,OUT035,2627.5464100000004
FDM25,OUT019,384.93226999999996
NCX06,OUT045,2926.25758
NCS05,OUT017,2196.70723
FDS39,OUT045,1836.50943
FDC47,OUT027,5716.6253799999995
FDG20,OUT013,3192.04494
DRL23,OUT017,2188.51789
FDY33,OUT013,2756.37871
NCH18,OUT045,4143.206820000001
FDX47,OUT035,2298.0087
NCB06,OUT045,2332.3972700000004
FDP36,OUT049,1911.04574
FDW44,OUT018,1914.80751
NCU41,OUT018,2184.5896700000003
NCS17,OUT046,2099.20082
FDD46,OUT035,2310.5590300000003
FDE45,OUT017,2766.96493
FDI09,OUT017,3515.12439
NCJ54,OUT010,464.46208000000007
NCA29,OUT018,2417.7861199999998
NCN41,OUT027,3586.5980200000004
FDY34,OUT035,2619.45694
NCG55,OUT035,2883.14703
DRM49,OUT046,1263.38879
NCB42,OUT049,1886.6441699999996
FDE58,OUT045,1851.6896700000002
DRJ25,OUT013,1865.10554
FDS47,OUT010,317.45343999999994
FDY21,OUT049,2560.0342899999996
NCI54,OUT013,1762.7054999999996
FDO24,OUT017,2164.0830300000007
FDY43,OUT035,2658.47282
FDF35,OUT018,1560.36888
NCP29,OUT019,360.36425
FDN28,OUT027,3310.19115
FDJ50,OUT018,1562.4661500000002
FDQ14,OUT027,4376.6363
FDC37,OUT035,1952.22547
FDN08,OUT046,2517.3898
FDD04,OUT035,2274.43938
FDW34,OUT018,2837.6728900000007
FDP04,OUT017,1046.9372099999996
NCG07,OUT017,3085.8165500000005
NCN14,OUT018,2091.34438
FDJ16,OUT045,1060.8857199999998
NCM42,OUT045,1768.53125
NCF19,OUT046,1341.52042
FDY21,OUT018,2390.65477
FDY19,OUT035,2358.39676
FDV09,OUT045,2783.07729
FDA28,OUT013,2404.07064
FDC38,OUT018,1534.83545
FDL28,OUT045,3345.4452599999995
NCH43,OUT049,3713.1665999999996
NCN53,OUT045,1336.49363
NCW05,OUT017,1662.8687900000004
NCO30,OUT018,2505.5052700000006
FDT04,OUT019,258.69659
FDB27,OUT018,2638.5654000000004
NCK07,OUT013,2695.1584000000003
NCA53,OUT013,1376.74124
FDB33,OUT018,2335.89272
FDU37,OUT017,1490.4598799999999
FDR13,OUT035,2463.39342
FDE45,OUT049,2290.51845
FDV37,OUT017,2955.38633
FDX44,OUT019,280.43496000000005
NCL06,OUT017,3844.9617099999996
FDJ28,OUT045,3334.5927199999996
FDX55,OUT049,2869.13194
NCK17,OUT018,1158.19239
FDH52,OUT035,1820.1973300000002
FDN13,OUT027,3202.89748
FDK44,OUT018,2485.0652099999998
FDU16,OUT046,2058.68689
FDZ07,OUT017,1245.5120599999998
NCN06,OUT027,4127.6271
FDH02,OUT010,219.48097
NCW18,OUT045,3417.5513999999994
FDH57,OUT013,1885.9450800000002
FDV35,OUT045,2388.02486
NCU29,OUT013,1605.87631
NCP02,OUT046,1525.5475400000003
FDN44,OUT013,2521.9838200000004
FDX03,OUT018,1922.53079
FDR11,OUT010,383.33435
FDA36,OUT046,2001.6944099999996
FDP58,OUT027,5579.37071
FDH31,OUT045,1763.40459
FDH34,OUT035,2823.79096
FDS13,OUT035,2851.8544300000003
FDT01,OUT018,2530.47277
FDY09,OUT049,2889.4721299999997
FDV33,OUT027,4747.78651
NCW29,OUT010,356.63577000000004
NCN17,OUT045,1860.94429
FDX01,OUT046,2123.2694899999997
FDL03,OUT049,2763.10329
DRL59,OUT049,1682.2435699999999
DRM11,OUT027,4028.5893499999997
FDA43,OUT049,2662.13472
FDZ56,OUT010,322.3470700000001
FDI44,OUT018,1154.46391
FDB50,OUT013,2251.2695400000002
FDU15,OUT019,300.9416
NCJ19,OUT019,357.66776
FDD48,OUT013,1936.3794299999997
NCW42,OUT035,3164.81372
FDL24,OUT017,2584.4358600000005
NCB30,OUT013,3534.79878
FDK25,OUT013,2446.38223
FDW28,OUT049,2862.90671
FDD47,OUT017,2284.99231
FDK16,OUT019,269.01649
FDW37,OUT046,2164.5823800000003
FDA48,OUT035,2301.4708600000004
FDA14,OUT017,1846.0969499999999
FDV15,OUT013,2181.02764
FDN22,OUT049,2903.62038
NCD55,OUT045,1145.1094199999998
FDY43,OUT013,2216.74781
NCU05,OUT017,1390.29027
FDF10,OUT035,2330.6329
FDR39,OUT018,1961.81299
FDG40,OUT013,1803.7187800000004
FDZ28,OUT019,281.43366000000003
FDE02,OUT045,1620.8901
FDU60,OUT049,2552.0114000000003
FDM21,OUT013,3187.98356
FDV52,OUT019,272.14574999999996
NCW06,OUT013,3228.6972299999998
FDX36,OUT035,2520.61893
FDT35,OUT027,4019.50118
NCL19,OUT010,364.95826999999997
NCD31,OUT046,2363.82303
FDE53,OUT019,286.26070999999996
FDW58,OUT019,352.37465
DRF48,OUT046,1786.3746899999999
FDW57,OUT035,2697.1557999999995
DRH13,OUT017,1813.2064300000002
FDT33,OUT013,2669.55839
DRK47,OUT027,3475.6424500000003
FDY22,OUT010,286.42716
FDC35,OUT019,476.3798999999999
FDO03,OUT013,2515.02621
FDF24,OUT045,1457.70252
FDF56,OUT018,2274.5059600000004
FDD28,OUT013,1815.10396
FDG53,OUT027,3806.378599999999
FDO27,OUT019,358.5333
NCF54,OUT018,2190.61516
FDC20,OUT027,2476.776
FDU10,OUT046,1553.41127
DRA24,OUT018,2274.67241
FDA02,OUT010,370.61757
FDG10,OUT017,1469.2874399999998
FDW39,OUT010,444.35492000000005
FDP04,OUT019,273.51063999999997
NCM55,OUT013,2706.8431900000005
FDG47,OUT045,2763.20316
NCU41,OUT017,2758.44269
NCK31,OUT017,1864.0735500000003
FDZ46,OUT045,1611.20271
FDU13,OUT027,3371.1451399999996
NCF19,OUT045,1151.2014899999997
NCJ43,OUT013,2676.88219
NCJ05,OUT045,2278.6672100000005
FDS04,OUT027,3506.3025400000006
FDX28,OUT010,345.58349
FDB41,OUT027,3050.19625
FDG53,OUT046,2377.9712799999998
FDL15,OUT010,293.85083
FDQ08,OUT049,1492.95663
DRN36,OUT013,1839.0394700000004
FDI46,OUT013,3119.63919
FDG16,OUT027,4420.113039999999
FDV32,OUT013,1383.7654300000002
FDF44,OUT010,265.92052
FDK04,OUT018,2267.4151899999997
NCA41,OUT013,2343.91561
FDD51,OUT017,1014.3795900000002
NCZ53,OUT045,2609.73626
FDP01,OUT027,3943.1672099999996
FDY25,OUT049,2211.62115
FDB17,OUT018,2657.14122
NCV54,OUT018,1849.6589799999997
FDJ32,OUT017,1062.98299
FDA37,OUT049,2529.07459
FDG35,OUT035,3281.2621400000003
NCM05,OUT018,2215.51608
FDG45,OUT046,2967.9033700000005
FDH28,OUT013,1769.96272
NCE18,OUT049,3777.11669
FDH38,OUT045,2034.15216
FDR56,OUT013,3387.6236900000004
FDH17,OUT027,3310.19115
FDD39,OUT049,3139.9460900000004
FDB41,OUT049,2098.86792
NCR53,OUT046,3260.4891799999996
FDX46,OUT017,983.8526600000002
FDV28,OUT049,1912.5770800000003
FDA08,OUT018,1910.0137500000005
FDH45,OUT017,1086.8519199999998
NCS38,OUT010,286.82663999999994
FDD40,OUT010,352.77413
DRM59,OUT035,2388.69066
NCJ43,OUT018,2242.61414
NCN29,OUT013,1608.3730600000001
NCC19,OUT045,2819.82945
FDR56,OUT035,2695.69104
FDZ43,OUT049,3943.79972
FDJ32,OUT010,275.44146
DRH03,OUT017,1257.4298800000001
NCZ54,OUT035,3208.59007
FDE26,OUT017,2373.7101599999996
FDS03,OUT045,1738.30393
DRZ24,OUT019,272.37877999999995
FDO48,OUT027,4212.35015
FDW39,OUT049,2700.0187400000004
NCK05,OUT049,1653.1814
NCK30,OUT017,3363.3219900000004
FDT27,OUT018,2667.32796
FDS08,OUT019,326.60819000000004
NCJ19,OUT049,1934.7815100000003
FDC58,OUT045,1195.04442
DRE37,OUT013,3017.9382399999995
FDW02,OUT035,2410.5954800000004
FDJ02,OUT010,279.86903
FDX09,OUT045,2978.65604
FDT31,OUT010,312.29348999999996
FDI24,OUT049,2163.25078
FDY09,OUT045,2790.3345099999997
FDV28,OUT045,1005.2914199999999
DRM47,OUT049,2612.7656500000003
FDT52,OUT019,319.61728999999997
FDI48,OUT018,1948.4636999999998
FDY55,OUT017,3723.6862400000005
FDU48,OUT013,2232.12779
FDN25,OUT045,1768.3648
FDP20,OUT049,2040.8101600000002
FDJ15,OUT013,2134.98757
FDD04,OUT018,1892.9026899999994
FDY58,OUT045,3655.7746400000005
FDR37,OUT018,1813.4061699999997
FDF44,OUT013,2679.44552
FDD32,OUT045,1376.6413699999998
FDR57,OUT017,2150.96677
DRG39,OUT027,4106.85414
FDX15,OUT017,2352.4045600000004
DRN37,OUT045,2632.3401700000004
FDW40,OUT027,3836.0732800000005
FDB32,OUT049,2051.36309
FDM40,OUT018,2329.5676200000003
FDE39,OUT027,4106.85414
DRH49,OUT017,1490.5597500000001
FDT46,OUT049,2253.76629
NCF06,OUT035,3443.6840500000008
FDP07,OUT017,3557.3694000000005
FDC04,OUT013,3172.57029
FDZ32,OUT017,1997.4000000000003
FDD50,OUT045,2583.9032199999997
FDU56,OUT017,3206.7258300000003
FDV34,OUT017,1233.22805
NCY41,OUT013,1338.6574799999999
NCK18,OUT046,2439.4246200000002
DRH25,OUT049,2301.20454
FDT57,OUT046,2778.11708
FDV56,OUT018,1372.2803800000002
FDV12,OUT045,1880.1859099999997
FDN52,OUT017,1420.1181099999997
FDX38,OUT035,2130.6931600000003
FDE47,OUT018,1727.4513899999997
NCO07,OUT013,3431.5331999999994
FDV09,OUT027,3829.88134
FDZ23,OUT019,418.88806999999997
DRH51,OUT018,1924.96096
NCY54,OUT045,2286.78997
DRG49,OUT013,2987.27815
NCC19,OUT049,3053.3588
NCV53,OUT045,3255.1294900000003
FDZ47,OUT019,305.60220000000004
NCO26,OUT018,1944.30245
NCP02,OUT045,1197.87407
NCW30,OUT018,2446.5153899999996
NCN55,OUT046,2298.4414699999998
FDB20,OUT010,275.44146000000006
DRL11,OUT013,2238.0867000000003
DRD60,OUT045,2112.51682
FDW14,OUT010,291.42065999999994
FDL27,OUT010,245.11427000000003
FDU09,OUT018,1394.98416
DRH36,OUT027,2616.79374
FDP34,OUT027,3529.27264
FDE04,OUT017,2922.2627799999996
FDZ57,OUT027,3363.7214700000004
FDF02,OUT010,266.71948
FDG28,OUT045,3335.0587800000003
NCI31,OUT046,1854.15313
FDT43,OUT013,1423.3805300000001
FDU20,OUT046,2150.9001899999994
FDD53,OUT013,1803.71878
FDW15,OUT045,2692.06243
NCT53,OUT045,2248.0737
NCG55,OUT027,2943.3353500000003
FDD48,OUT035,1787.40668
FDG47,OUT049,3961.6764500000004
FDI21,OUT017,1395.25048
FDT27,OUT017,3063.81186
DRO35,OUT013,1965.1087
FDD33,OUT017,3281.96123
FDC04,OUT035,3276.50167
FDY34,OUT013,2607.8387300000004
DRJ49,OUT049,2639.06475
FDE05,OUT049,2407.1998999999996
FDU31,OUT017,3528.6401300000007
NCN19,OUT027,3681.50781
FDK56,OUT027,4817.762089999999
FDK58,OUT017,1331.96619
NCJ42,OUT035,2561.23273
FDZ34,OUT027,4958.8784
FDA52,OUT018,2025.76308
NCR29,OUT013,1262.78957
FDT48,OUT035,1787.40668
DRJ51,OUT019,361.22979000000004
NCS54,OUT046,2441.2555700000003
FDV01,OUT035,2527.3102200000003
DRG51,OUT027,4529.47069
NCG42,OUT013,2166.9459699999998
FDA51,OUT049,2390.58819
FDV19,OUT010,241.55224000000004
NCT18,OUT045,3424.3092700000007
NCS41,OUT045,2536.3983900000003
FDO03,OUT046,2509.5999399999996
FDL12,OUT010,245.01440000000002
FDY37,OUT010,279.86903
FDI58,OUT049,1454.87287
FDT28,OUT018,2213.7517099999995
NCC42,OUT010,426.84438
FDO01,OUT017,2437.9931500000002
FDJ02,OUT013,1465.25935
FDQ04,OUT018,2267.4151899999993
DRL47,OUT013,2295.44537
FDZ32,OUT035,1993.2720400000003
FDC35,OUT035,2670.22419
FDX14,OUT045,1282.2975099999999
FDZ35,OUT013,1841.6360900000004
FDL14,OUT013,1831.41606
FDO04,OUT049,1621.1231299999997
DRK11,OUT017,2661.90169
FDB44,OUT018,2253.4666800000005
FDZ50,OUT049,2403.1718100000003
FDI12,OUT027,3597.9499100000003
FDU43,OUT017,3828.915929999999
FDD58,OUT010,415.02643
FDB27,OUT017,3092.47455
FDB04,OUT018,1991.8405699999998
NCO17,OUT013,1510.50046
FDL12,OUT017,1218.5471600000003
DRJ13,OUT049,2670.05774
FDD57,OUT045,1648.0880300000001
FDW19,OUT035,1977.7589000000003
DRD27,OUT018,2016.7081999999998
FDH27,OUT027,4376.6363
NCW30,OUT027,5541.553269999999
FDR40,OUT018,1294.8811300000002
FDG05,OUT013,2395.68156
NCY41,OUT019,345.78323000000006
FDI38,OUT018,2530.47277
FDR20,OUT046,2148.1371200000003
FDE09,OUT017,1600.08385
FDN50,OUT019,342.38765
DRF27,OUT045,2517.55625
DRF51,OUT013,1827.5211300000003
NCO02,OUT019,253.86954000000006
FDB51,OUT027,4106.85414
FDJ50,OUT013,2234.5912500000004
FDN52,OUT013,1690.2997499999997
FDX14,OUT013,1922.7305300000003
FDT27,OUT019,430.8724700000001
FDV10,OUT013,1693.1293999999998
FDU33,OUT046,1580.8089400000003
FDU58,OUT046,2329.1681399999998
NCP42,OUT027,4662.63069
FDL51,OUT027,5493.58238
DRH15,OUT027,4106.85414
FDU16,OUT017,1570.58891
FDW15,OUT017,2202.3332400000004
FDQ44,OUT045,1898.32896
NCI06,OUT027,4144.83803
DRK23,OUT019,494.4896599999999
FDC28,OUT035,1961.6465400000002
NCY17,OUT019,343.85241
NCV05,OUT018,1692.59676
FDM34,OUT019,353.97257
DRD60,OUT027,3308.72639
FDT38,OUT046,1747.725
FDQ57,OUT018,2488.79369
FDE59,OUT027,2192.84559
NCM43,OUT046,2012.31392
DRI51,OUT049,2763.7690900000002
NCG30,OUT017,1982.4860800000001
NCK54,OUT035,2633.67177
FDQ16,OUT019,271.08047
FDI36,OUT013,3145.3723600000003
FDX16,OUT027,3806.3786
FDA34,OUT046,3390.4866300000003
FDJ48,OUT018,1911.8779900000004
FDU47,OUT035,2271.3767000000003
FDS39,OUT046,1883.44833
FDD11,OUT046,3458.8309999999997
FDM16,OUT027,3043.47167
FDU56,OUT018,2514.2272499999995
FDQ32,OUT017,1989.90975
DRK35,OUT013,2217.54677
FDA58,OUT049,3257.4265
DRG48,OUT019,319.98348
FDT59,OUT010,455.6402300000001
FDQ31,OUT019,302.07345999999995
FDS51,OUT018,1501.2791300000004
FDW32,OUT027,2894.79853
FDI15,OUT027,4385.291700000001
NCV30,OUT017,1206.82908
DRG25,OUT049,2672.5544899999995
FDT02,OUT013,1852.2556000000004
FDO33,OUT027,3204.72843
FDP38,OUT035,1658.7075399999999
FDZ45,OUT035,3757.17598
NCA54,OUT027,4144.83803
FDU33,OUT017,1291.75187
FDN58,OUT017,4019.2348599999996
FDI05,OUT045,1248.07539
FDM57,OUT019,291.55382
NCS42,OUT027,2919.06694
FDB57,OUT045,3803.9151399999996
FDC03,OUT045,3205.9601599999996
FDZ58,OUT013,2668.4931100000003
NCK29,OUT045,1951.6928299999995
NCR53,OUT045,2291.7834699999994
FDE26,OUT027,3371.1451399999996
FDU52,OUT049,2578.14405
FDE41,OUT027,3005.3879100000004
FDU38,OUT018,2695.92407
FDA52,OUT017,3068.6056200000003
FDW46,OUT046,1476.7111099999997
DRI59,OUT035,2630.8754099999996
FDT38,OUT035,1802.8532400000004
FDL33,OUT018,2629.0111700000007
FDQ01,OUT027,3618.423260000001
FDJ08,OUT046,2682.4083299999998
FDQ47,OUT049,1656.1109199999999
NCZ18,OUT013,3743.360629999999
FDE29,OUT017,1232.16277
FDF10,OUT027,3268.2457499999996
FDC48,OUT049,1957.8181900000004
FDY58,OUT013,3277.5003699999993
NCX30,OUT010,482.7049999999999
FDV11,OUT013,2214.31764
FDT46,OUT046,1889.6069799999998
DRD01,OUT019,162.82139
FDQ11,OUT013,2862.57381
NCM41,OUT017,1682.04383
NCC55,OUT013,1723.72291
FDG45,OUT027,5253.727930000001
NCQ54,OUT049,3079.2584199999997
FDM34,OUT045,2247.1748700000003
FDD17,OUT019,315.4560399999999
FDN38,OUT027,3658.30468
FDB53,OUT018,2216.74781
NCL06,OUT035,3427.07234
NCV18,OUT019,300.07606
FDX25,OUT013,2357.1983200000004
FDB39,OUT046,1335.82783
FDC33,OUT049,3948.6600599999992
NCO14,OUT018,1388.65906
FDA58,OUT027,5699.98038
NCQ02,OUT017,3236.52038
NCR53,OUT017,3548.2812300000005
FDN52,OUT046,1917.8036099999997
FDG26,OUT046,2501.44389
FDE23,OUT027,1507.17146
DRI37,OUT013,1758.1780599999997
DRH37,OUT018,2575.8137500000003
FDO01,OUT035,2435.3632400000006
FDK45,OUT049,2037.48116
FDP23,OUT049,3340.3851799999998
FDM33,OUT035,3806.7447899999993
FDD36,OUT017,1793.19914
FDL56,OUT017,1491.0258099999999
FDT27,OUT010,453.30993
FDG52,OUT017,862.27758
NCL42,OUT035,3174.9338799999996
DRJ24,OUT046,2472.3151399999997
FDV38,OUT046,1302.93731
FDT35,OUT045,2344.0820599999997
FDY51,OUT045,2658.47282
FDC37,OUT017,1505.47367
NCP43,OUT013,2718.62785
FDO33,OUT045,1944.1692900000003
FDW04,OUT018,1758.41109
NCC31,OUT046,2279.59933
FDK22,OUT049,3304.3986900000004
FDJ50,OUT017,1311.3929699999997
FDV13,OUT017,1926.0928200000003
DRL60,OUT017,2358.7629500000003
FDW03,OUT017,2426.87429
