user,churn,age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,rewards_earned,reward_rate,is_referred
8948,0,36.0,na,569.0,0,0,23,0,0,52,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,18.0,0.6,0
9745,1,23.0,na,548.0,0,0,0,0,0,150,0,0,13,1,1,1,0,1,2,Weekly,0,0,0,0,Taurus,0,0,49.0,1.63,0
28544,0,37.0,O,589.0,0,0,0,0,0,183,0,0,22,1,1,1,1,0,0,na,0,0,0,0,Virgo,0,0,44.0,1.47,0
23266,0,27.0,na,,0,0,7,0,0,0,0,0,0,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Sagittarius,0,0,4.0,0.13,0
43659,1,44.0,R,513.0,32,2,25,32,0,153,0,0,28,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Leo,0,0,37.0,1.23,1
22624,1,34.0,R,593.0,0,0,0,0,0,148,0,0,12,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,1,42.0,1.4,0
33169,0,37.0,R,517.0,13,0,93,13,0,225,0,0,7,1,1,1,1,1,3,Bi-Weekly,0,0,0,0,Gemini,1,0,63.0,2.1,0
35698,0,29.0,na,489.0,0,0,0,0,0,8,0,0,2,1,1,1,1,0,0,na,0,0,0,0,Aries,0,0,5.0,0.16999999999999998,0
8229,1,26.0,O,610.0,0,0,0,0,0,76,1,0,12,1,0,0,1,0,0,Bi-Weekly,0,0,1,0,Libra,0,0,35.0,1.67,0
36481,0,22.0,na,474.0,0,0,13,0,0,17,0,0,1,1,0,0,0,1,0,Monthly,0,0,0,0,Virgo,0,0,7.0,0.23,0
8802,1,22.0,na,552.0,0,0,0,0,0,39,0,0,1,1,0,0,0,1,0,Weekly,0,0,0,0,Leo,0,0,15.0,0.5,0
5224,0,30.0,na,525.0,5,0,32,5,0,50,0,0,9,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,15.0,0.5,1
66738,0,22.0,na,,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,,0.0,0
9325,1,38.0,O,523.0,0,0,0,0,1,105,0,0,0,1,1,1,0,1,2,na,0,0,0,0,Aquarius,0,0,41.0,1.37,0
12306,1,26.0,na,564.0,9,6,42,9,0,112,0,0,19,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,1,0,20.0,0.67,1
35465,0,19.0,na,573.0,0,0,4,0,0,8,0,0,0,1,0,0,0,1,0,Monthly,0,0,0,0,na,0,0,2.0,0.06999999999999999,1
8601,1,30.0,R,566.0,0,0,0,0,0,185,0,0,9,1,1,1,1,1,4,Bi-Weekly,0,0,0,0,Aquarius,0,0,55.0,1.83,0
29235,0,30.0,na,508.0,0,0,4,0,0,15,0,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,Cancer,0,0,4.0,0.25,0
14538,0,23.0,R,546.0,0,0,36,0,0,57,0,0,7,1,0,0,1,0,0,na,0,0,0,0,Libra,0,0,25.0,0.83,1
63068,0,30.0,na,,0,0,10,0,0,34,0,0,0,1,0,0,0,1,0,na,0,0,0,0,Libra,0,0,7.0,0.5,0
52525,0,41.0,na,532.0,1,0,29,1,0,67,0,0,6,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,19.0,0.63,1
55554,0,35.0,na,549.0,0,0,2,0,0,4,0,0,1,1,0,0,0,1,2,Semi-Monthly,0,0,0,0,Aquarius,0,0,3.0,0.1,1
47113,0,47.0,R,534.0,0,0,206,0,0,287,0,0,54,1,1,1,1,0,0,na,0,0,0,0,Libra,0,0,67.0,2.23,1
60195,1,20.0,na,,0,0,3,0,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,2.0,0.06999999999999999,0
16098,0,31.0,na,,0,0,35,0,0,69,0,0,3,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,14.0,0.74,0
66175,0,40.0,na,,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Weekly,0,0,0,0,Cancer,0,0,,0.0,0
39112,1,25.0,R,531.0,13,0,66,13,0,115,0,0,14,1,0,0,0,1,4,Bi-Weekly,0,0,0,0,Gemini,0,0,40.0,1.33,1
44323,0,25.0,R,565.0,0,0,11,0,0,35,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,18.0,0.6,0
27424,1,39.0,na,532.0,0,0,38,0,0,120,0,0,2,1,0,0,0,1,0,na,0,0,0,0,Libra,0,0,26.0,0.87,0
69012,0,17.0,R,556.0,0,0,19,0,0,10,0,0,0,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Capricorn,1,0,7.0,0.23,0
62557,1,27.0,na,,0,0,3,0,0,0,0,0,0,1,1,1,1,1,2,Bi-Weekly,0,0,0,0,Virgo,0,0,1.0,0.0,0
15409,1,22.0,R,,15,0,35,15,0,75,0,0,11,1,0,0,0,1,0,Weekly,0,0,0,0,na,0,0,21.0,0.7,1
40917,1,41.0,R,,0,0,6,0,0,2,0,0,0,1,1,1,1,0,0,na,0,0,0,0,Virgo,0,0,2.0,0.2,1
54271,1,19.0,R,525.0,4,4,10,4,0,15,0,0,2,1,0,0,1,0,0,Weekly,0,0,0,0,na,0,0,8.0,1.33,0
3920,0,42.0,na,,0,0,16,0,0,35,0,0,1,1,1,1,1,0,0,Monthly,0,0,0,0,Gemini,0,0,9.0,0.43,0
65875,1,19.0,R,597.0,0,0,2,0,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,2.0,0.0,0
21324,0,29.0,O,539.0,1,0,62,1,0,130,0,0,2,1,0,0,0,1,0,Weekly,0,1,0,0,Aries,0,0,27.0,0.96,1
44307,0,34.0,R,534.0,0,0,18,0,0,69,0,0,7,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,13.0,0.65,1
64862,0,48.0,na,542.0,0,0,25,0,0,45,0,0,7,1,1,1,1,0,0,Weekly,0,0,0,0,Aries,0,0,15.0,0.94,1
7813,1,24.0,R,556.0,0,0,0,0,0,174,0,0,9,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,62.0,2.07,0
17725,0,24.0,R,520.0,14,0,74,14,0,162,0,0,19,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Scorpio,0,0,48.0,1.6,0
28948,1,23.0,R,,0,0,40,0,0,174,0,0,6,1,1,1,1,0,0,na,0,0,0,0,Sagittarius,0,0,64.0,2.13,1
54201,1,17.0,na,,0,0,5,0,0,15,0,0,5,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,7.0,0.4400000000000001,0
1956,0,26.0,O,510.0,3,0,100,3,0,212,0,0,5,1,1,1,0,1,0,Weekly,0,0,0,0,Gemini,0,0,55.0,1.83,0
30943,1,42.0,R,538.0,0,0,0,0,0,25,0,0,0,1,1,1,1,0,2,na,0,0,0,0,Leo,0,0,,0.0,1
23668,0,31.0,R,542.0,0,0,27,0,0,36,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,21.0,0.7,0
35195,1,24.0,R,591.0,0,0,0,0,0,38,0,0,3,1,0,0,0,1,2,Semi-Monthly,0,0,0,0,Virgo,0,0,12.0,0.4,1
21958,1,46.0,na,466.0,0,0,30,0,0,142,0,0,13,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Aquarius,0,0,29.0,0.97,0
37319,0,26.0,R,580.0,0,0,51,0,0,120,0,0,14,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,51.0,1.7,0
21527,1,46.0,O,583.0,50,3,77,50,0,250,0,0,47,1,1,1,1,0,0,na,0,0,0,0,Taurus,0,0,22.0,0.73,1
17273,0,36.0,R,529.0,4,1,102,4,0,274,0,0,50,1,1,1,1,0,0,na,0,0,0,0,Taurus,0,0,65.0,2.17,0
53985,1,37.0,na,,0,0,11,0,0,14,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,2.0,0.0,0
8471,0,25.0,na,363.0,0,0,47,0,0,94,0,0,1,1,0,0,0,1,0,Weekly,0,0,0,0,Aquarius,0,0,27.0,0.9,0
20337,1,32.0,na,556.0,2,0,15,2,0,59,0,0,2,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Pisces,0,0,23.0,0.77,0
68465,1,25.0,na,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,,0.0,0
21276,0,36.0,R,461.0,18,0,63,18,0,165,0,0,8,1,1,1,1,0,0,Weekly,0,0,0,0,na,1,0,40.0,1.33,1
3140,1,26.0,R,493.0,0,0,0,0,0,240,1,0,11,1,1,1,0,1,0,Weekly,0,0,0,0,Cancer,0,0,65.0,2.17,0
40761,0,22.0,na,,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,,0.0,1
46093,1,26.0,na,477.0,0,0,7,0,0,24,0,0,2,1,0,0,0,1,2,Bi-Weekly,0,0,0,0,na,0,0,1.0,0.03,0
63081,1,21.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Weekly,0,0,0,0,Aquarius,0,0,,0.0,0
69589,0,18.0,na,,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,,0.0,0
14085,1,53.0,R,,0,0,0,0,0,152,0,0,3,1,1,1,0,1,0,Monthly,0,0,0,0,Sagittarius,1,0,51.0,1.7,0
61567,1,28.0,na,507.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Gemini,1,0,,0.0,0
5273,0,20.0,R,,1,0,112,1,0,184,0,0,17,1,0,0,0,1,0,Monthly,0,0,0,0,Scorpio,0,0,36.0,1.2,1
38754,1,45.0,O,558.0,0,0,0,0,0,98,0,0,16,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,41.0,1.37,0
36500,0,23.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Semi-Monthly,0,0,0,0,Sagittarius,0,0,,0.0,0
68254,1,40.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,1,0,0,Virgo,1,0,,0.0,0
56506,0,23.0,na,,1,0,11,1,0,13,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,1,0,5.0,0.16999999999999998,0
2270,0,55.0,O,580.0,0,0,231,0,0,302,0,0,63,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,67.0,2.23,0
35549,1,25.0,R,506.0,0,0,0,0,0,4,0,0,2,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,3.0,0.1,0
33878,0,22.0,na,554.0,1,1,10,1,0,6,0,0,2,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,3.0,0.75,1
36246,0,24.0,R,,0,0,34,0,0,97,0,0,14,1,0,0,0,1,0,na,0,0,0,0,Aries,0,0,24.0,0.8,1
54120,0,45.0,R,526.0,0,0,0,0,0,18,0,0,6,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,20.0,0.67,0
44836,1,25.0,R,525.0,4,1,76,4,0,184,0,0,10,1,1,1,1,0,0,Semi-Monthly,0,0,0,0,Libra,0,1,32.0,1.0699999999999998,1
67539,1,32.0,na,505.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Sagittarius,1,0,,0.0,0
33806,0,28.0,R,599.0,1,1,0,1,0,136,0,0,2,1,0,0,0,1,2,na,0,0,0,0,Aquarius,0,0,37.0,1.23,0
29679,0,42.0,R,525.0,0,0,0,0,0,87,0,0,13,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Capricorn,0,0,33.0,1.1,0
21215,0,38.0,na,469.0,0,0,6,0,0,14,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,Gemini,0,0,6.0,0.2,0
49186,0,22.0,R,485.0,0,0,9,0,0,17,0,0,3,1,0,0,0,1,0,Weekly,0,0,0,0,Pisces,0,0,2.0,0.5,1
58354,1,40.0,na,,0,0,2,0,0,3,0,0,0,1,1,1,0,1,0,Monthly,0,0,0,0,Scorpio,0,0,2.0,0.06999999999999999,1
4294,0,28.0,na,522.0,0,0,27,0,0,74,0,0,1,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Libra,0,0,20.0,0.67,0
65892,0,29.0,na,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,Aquarius,0,0,,0.0,0
36865,0,30.0,R,533.0,0,0,67,0,0,155,0,0,7,1,1,1,0,1,2,Semi-Monthly,0,0,0,0,Aries,1,0,42.0,1.4,1
68761,0,28.0,na,,0,0,6,0,0,6,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,3.0,0.75,0
29800,0,20.0,R,515.0,0,0,49,0,0,235,0,0,7,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,62.0,2.07,0
15761,0,26.0,na,662.0,0,0,0,0,0,119,0,0,6,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,48.0,1.6,0
42241,0,28.0,R,523.0,4,3,50,4,0,121,0,0,10,1,1,1,0,1,0,Monthly,0,0,0,0,Aquarius,0,0,31.0,1.03,1
11950,0,27.0,O,644.0,0,0,0,0,3,210,1,0,35,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,1,64.0,2.13,0
48521,0,26.0,na,,0,0,31,0,0,76,0,0,1,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Taurus,1,0,26.0,0.87,0
32490,1,22.0,na,,0,0,2,0,0,23,0,0,5,1,1,1,1,0,0,Weekly,0,0,0,0,Sagittarius,0,0,3.0,0.1,1
54679,1,40.0,na,506.0,19,0,9,19,0,107,0,0,32,1,1,1,1,0,0,Weekly,0,0,0,0,Scorpio,1,0,34.0,1.13,0
31779,0,36.0,R,559.0,43,0,100,43,0,236,0,0,45,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,1,0,42.0,1.4,1
63185,1,30.0,na,,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,na,0,0,0,0,Libra,0,0,1.0,0.0,0
37136,0,28.0,na,,0,0,13,0,0,10,0,0,5,1,1,1,1,0,0,Weekly,0,0,0,0,Aries,0,0,4.0,0.5,0
2032,0,24.0,R,564.0,0,0,106,0,0,235,0,0,36,1,1,1,0,1,0,Weekly,0,0,0,0,Taurus,0,0,62.0,2.07,0
63869,1,22.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,,0.0,0
43103,0,35.0,R,622.0,11,0,13,11,0,39,0,0,1,1,1,1,1,0,0,Weekly,0,0,0,0,Aquarius,0,0,9.0,0.56,0
27204,0,27.0,na,,0,0,11,0,0,80,0,0,2,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Cancer,0,0,30.0,1.0,0
57297,0,27.0,R,500.0,0,0,68,0,0,125,0,0,1,1,1,1,0,1,0,na,0,0,0,0,Pisces,0,0,33.0,1.1,0
52348,1,30.0,R,598.0,0,0,1,0,0,4,0,0,2,1,1,1,1,0,0,Weekly,0,0,0,0,Leo,0,0,2.0,0.06999999999999999,1
55084,1,18.0,na,421.0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,1,0,,0.0,0
27685,0,39.0,na,492.0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,Monthly,1,0,0,0,Aquarius,0,0,1.0,0.03,0
21275,1,28.0,R,468.0,0,0,0,0,1,55,0,0,4,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,31.0,1.03,0
30449,0,26.0,O,471.0,0,0,102,0,0,216,0,0,16,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,1,0,31.0,1.03,0
15404,1,28.0,na,556.0,0,0,0,0,0,118,1,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,48.0,1.6,0
2739,0,23.0,na,501.0,2,2,43,2,0,82,0,0,1,1,1,1,0,1,0,Monthly,0,0,0,0,na,0,0,8.0,0.27,0
61322,1,32.0,na,,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,,0.0,0
61003,1,41.0,na,495.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,1.0,1.0,1
59761,0,31.0,na,,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,,0.0,0
48800,0,28.0,R,,0,0,0,0,0,10,0,0,0,1,1,1,1,0,0,Monthly,0,0,0,0,Sagittarius,1,1,5.0,0.16999999999999998,0
29526,1,54.0,na,584.0,0,0,0,0,0,11,0,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,Leo,0,0,5.0,0.0,0
46059,0,27.0,na,451.0,3,1,5,3,0,5,0,0,2,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,3.0,0.75,0
57746,1,30.0,na,461.0,0,0,0,0,0,61,0,0,6,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,14.0,0.47,0
60641,0,39.0,na,,0,0,3,0,0,6,0,0,1,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,2.0,0.67,0
65269,0,28.0,na,567.0,0,0,3,0,0,10,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Cancer,0,0,2.0,0.13,0
55065,1,33.0,na,383.0,0,0,18,0,0,50,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,1,0,13.0,0.43,0
42001,1,33.0,R,554.0,0,0,0,0,0,215,0,0,15,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,63.0,2.1,0
5744,0,24.0,R,618.0,1,0,68,1,0,205,0,0,3,1,0,0,0,1,0,na,0,0,0,0,Taurus,0,0,61.0,2.03,0
7093,0,29.0,R,,0,0,0,0,0,16,0,0,1,1,0,0,0,1,0,Monthly,0,0,0,0,Virgo,0,0,2.0,0.06999999999999999,1
6524,1,36.0,R,475.0,11,2,32,11,0,78,0,0,6,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,20.0,0.67,1
20313,1,39.0,O,543.0,0,0,18,0,0,34,0,0,5,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Gemini,0,0,7.0,0.23,1
20904,0,24.0,na,569.0,2,0,104,2,0,233,0,0,10,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,57.0,1.9,1
8243,0,47.0,na,588.0,0,0,7,0,0,0,0,0,0,1,1,1,1,0,2,na,0,0,0,0,Cancer,0,0,5.0,0.16999999999999998,1
60868,1,22.0,R,478.0,0,0,12,0,0,15,0,0,2,1,0,0,1,0,0,na,0,0,0,0,Leo,0,0,3.0,0.23,0
53100,1,34.0,na,505.0,35,2,47,35,0,180,0,0,68,1,1,1,0,1,0,Monthly,0,0,0,0,Taurus,1,0,34.0,1.13,1
5556,0,31.0,R,,0,0,93,0,0,143,0,0,9,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,1,0,37.0,1.23,1
8359,0,31.0,R,662.0,0,0,0,0,0,268,0,0,26,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,64.0,2.13,1
67205,0,60.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,,0.0,0
5510,0,26.0,na,567.0,0,0,42,0,0,95,0,0,1,1,0,0,1,0,0,na,0,0,0,0,Taurus,0,0,34.0,1.13,0
1549,0,58.0,na,,0,0,1,0,0,3,0,0,0,1,1,1,0,1,0,na,0,0,0,0,Virgo,0,0,,0.0,0
67224,0,29.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,,0.0,0
7341,0,24.0,na,,1,0,52,1,0,127,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,31.0,1.03,0
42035,0,22.0,na,545.0,5,0,54,5,0,137,0,0,21,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Gemini,1,0,33.0,1.1,0
30021,0,27.0,na,581.0,0,0,66,0,0,121,0,0,7,1,0,0,0,1,0,Weekly,0,0,0,0,Leo,0,0,33.0,1.1,0
39555,1,28.0,R,526.0,0,0,0,0,0,95,0,0,2,1,1,1,0,1,2,Bi-Weekly,0,0,1,0,Cancer,1,0,30.0,1.4300000000000002,0
15289,0,30.0,R,564.0,0,0,11,0,0,15,0,0,6,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,1,0,8.0,0.27,1
57505,0,33.0,R,,0,0,11,0,0,30,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,1,0,32.0,1.0699999999999998,0
54504,0,36.0,na,475.0,1,1,22,1,0,34,0,0,4,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,14.0,0.48,1
60571,1,20.0,na,548.0,1,1,6,1,0,5,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,5.0,0.16999999999999998,0
38319,0,25.0,R,,8,0,27,8,0,80,0,0,16,1,1,1,0,1,0,na,0,0,0,0,Taurus,0,0,14.0,0.74,0
29892,0,30.0,na,581.0,29,1,102,29,0,203,0,0,29,1,1,1,1,0,2,na,0,0,0,0,na,0,0,40.0,1.33,1
50626,0,39.0,R,543.0,17,0,45,17,0,92,0,0,8,1,1,1,1,0,2,Weekly,0,0,0,0,na,0,0,18.0,0.95,0
51177,0,21.0,na,508.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,3.0,0.1,0
45392,1,24.0,R,559.0,0,0,18,0,0,54,0,0,4,1,0,0,0,1,2,na,0,0,0,0,Cancer,0,0,20.0,0.67,0
8972,1,35.0,na,,0,0,0,0,2,146,0,0,4,1,0,0,0,1,0,Weekly,0,0,0,0,Aries,0,0,48.0,1.6,0
9451,0,34.0,R,619.0,0,0,0,0,1,125,0,0,15,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Cancer,0,0,47.0,1.5699999999999998,0
40219,0,29.0,na,,0,0,0,0,0,58,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,31.0,1.03,0
67029,1,23.0,R,541.0,0,0,3,0,0,0,0,0,0,1,1,1,0,1,2,na,0,0,0,0,na,0,0,1.0,0.0,1
41234,1,31.0,R,511.0,2,0,2,2,0,96,0,0,4,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,32.0,1.0699999999999998,1
13947,0,28.0,na,469.0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Sagittarius,0,0,1.0,0.08,1
3767,0,65.0,R,543.0,1,1,194,1,0,259,0,0,73,1,1,1,1,0,0,Monthly,0,0,0,0,na,0,0,55.0,1.83,1
50584,0,29.0,na,518.0,0,0,29,0,0,79,0,0,2,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Aquarius,0,0,26.0,0.87,1
40588,1,33.0,R,528.0,6,5,36,6,0,87,0,0,25,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,1,0,9.0,0.3,1
6299,0,28.0,R,523.0,6,0,96,6,0,245,0,0,10,1,1,1,0,1,0,na,0,0,0,0,Cancer,0,0,56.0,1.87,0
25457,0,24.0,R,488.0,55,1,81,53,0,274,0,0,10,1,1,1,0,1,0,Weekly,0,0,0,0,Sagittarius,0,0,58.0,1.93,0
28879,1,28.0,R,473.0,0,0,0,0,0,218,0,0,9,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,62.0,2.07,0
44292,0,32.0,R,,11,1,73,11,0,173,0,0,3,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,1,0,51.0,1.7,0
9193,0,28.0,R,552.0,29,1,50,29,0,241,0,0,32,1,1,1,1,0,0,Weekly,0,0,0,0,Cancer,0,0,53.0,1.77,0
14971,1,25.0,na,596.0,0,0,37,0,0,76,0,0,2,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Sagittarius,0,0,32.0,1.0699999999999998,0
29248,1,37.0,na,521.0,0,0,0,0,0,4,0,0,0,1,1,1,1,0,3,Bi-Weekly,0,0,0,0,Cancer,0,0,4.0,4.0,0
44490,1,53.0,R,645.0,0,0,0,0,0,14,0,0,0,1,1,1,0,1,3,na,0,0,0,0,Cancer,0,0,1.0,0.03,0
4137,0,62.0,na,,0,0,2,0,0,5,0,0,2,1,1,1,1,0,0,Weekly,0,0,0,0,Gemini,0,0,2.0,0.1,0
27807,0,53.0,R,520.0,2,3,74,2,0,228,0,0,16,1,1,1,1,0,0,Monthly,0,0,0,0,Leo,0,0,56.0,1.87,0
25461,1,30.0,na,584.0,0,0,25,0,0,48,0,0,4,1,0,0,1,0,0,Bi-Weekly,0,1,0,0,Sagittarius,0,0,13.0,0.43,1
3115,0,38.0,R,508.0,0,0,0,0,4,179,0,0,19,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Aries,0,0,65.0,2.17,1
6367,0,40.0,na,540.0,1,0,7,1,0,15,0,0,8,1,0,0,1,0,2,na,0,0,0,0,Aquarius,0,0,4.0,0.16999999999999998,0
10193,0,40.0,na,516.0,5,2,79,5,0,191,0,0,24,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,1,0,41.0,1.37,0
47769,1,31.0,na,,0,0,1,0,0,35,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,12.0,0.4,0
50641,1,20.0,na,,0,0,1,0,0,2,0,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,Aries,1,0,2.0,0.06999999999999999,0
27143,1,26.0,R,489.0,11,0,56,11,0,137,0,0,2,1,1,1,1,0,0,Monthly,0,0,1,0,Leo,0,0,37.0,1.23,1
15413,1,29.0,R,488.0,0,0,0,0,0,174,0,0,20,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Pisces,0,0,71.0,2.37,0
51772,1,21.0,na,,1,1,5,1,0,22,0,0,2,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,5.0,0.16999999999999998,0
6093,1,47.0,R,425.0,0,0,0,0,2,172,0,0,73,1,1,1,0,1,3,Bi-Weekly,0,0,0,0,Aries,0,0,53.0,1.77,0
27240,1,26.0,R,522.0,0,0,0,0,1,191,2,0,26,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,na,0,0,77.0,2.57,1
38087,1,29.0,na,555.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,1,0,,0.0,0
24179,0,52.0,na,567.0,1,0,16,1,0,29,0,0,7,1,1,1,1,0,2,Weekly,0,0,0,0,Aries,0,0,10.0,0.33,0
38371,1,70.0,na,,0,0,24,0,0,32,0,0,1,1,1,1,1,1,2,Bi-Weekly,0,1,0,0,Sagittarius,0,0,5.0,0.16999999999999998,0
